repo_tree,abs_path,rel_path,tracked_status,file_type,size_bytes,sha256_or_flag,git_status,last_modifying_commit,manifest_ref,pin_ref,pointer_ref,contract_ref,manuscript_ref,review_ref,ruling_ref,immutability_ruling_protection,canonical_successor,proposed_disposition,reason,proposed_action,deputy_ratification_required
MNL,C:/Users/hisham/Repo/MNL/notebooks/france/fr_singles_results_discussion_v1.ipynb,notebooks/france/fr_singles_results_discussion_v1.ipynb,UNTRACKED,ipynb,2201775,490de0ba0c8cdfa60d3c142c3f71ee2c4db986e1e218b4919c6db22a3d51eed1,??,,False,False,False,False,False,False,False,,,HOLD,"CONTENT CHANGED since v1 scan: v1 recorded size=1126685 bytes, sha256=75efcb6cc02ef220...; current size grew to a live re-hash, sha256 differs. Untracked material with no reference-corpus citation, no attempt-directory evidentiary context. Disposition unchanged from v1 (HOLD) pending clarification; this is a content-delta row, not a reclassification.",None pending clarification.,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/p2a_singles2016/region_live_v1/fr_singles_pricing_p2a_xc/priced_xc_ghat_B_00800.parquet,outputs/p2a_singles2016/region_live_v1/fr_singles_pricing_p2a_xc/priced_xc_ghat_B_00800.parquet,UNTRACKED,parquet,600905,23d9b517173fcc7c303b44388948fe63b5c918306ba8739e9357ecf43fdd948a,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"NEW since v1 (v1 cutoff 2026-08-24 14:19:18+02:00): entire cache directory C:\Users\hisham\MNL\EUROMOD-STORAGE\outputs\p2a_singles2016\region_live_v1\fr_singles_pricing_p2a_xc was created after the v1 cutoff (dir birth ~14:48 local, all 32 files written 14:48-15:56 local) to serve the u6dxc_dry / u6dxc4x / u6dxc4xb cross-check attempts. Not yet a PUBLISHED pin in m08_u6_pins_v2.py. Live U6-D cross-check pricing-cache evidence, no reference-corpus citation. Classified HOLD, same treatment v1 gave the analogous priced_qw_1x/2x chunk files.",None pending clarification.,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/p2a_singles2016/region_live_v1/fr_singles_pricing_p2a_xc/priced_xc_ghat_B_01000.parquet,outputs/p2a_singles2016/region_live_v1/fr_singles_pricing_p2a_xc/priced_xc_ghat_B_01000.parquet,UNTRACKED,parquet,598378,39b453ac0b6c191b168a48c579029e2d7d5727253d8e70ac9b072a374f740475,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"NEW since v1 (v1 cutoff 2026-08-24 14:19:18+02:00): entire cache directory C:\Users\hisham\MNL\EUROMOD-STORAGE\outputs\p2a_singles2016\region_live_v1\fr_singles_pricing_p2a_xc was created after the v1 cutoff (dir birth ~14:48 local, all 32 files written 14:48-15:56 local) to serve the u6dxc_dry / u6dxc4x / u6dxc4xb cross-check attempts. Not yet a PUBLISHED pin in m08_u6_pins_v2.py. Live U6-D cross-check pricing-cache evidence, no reference-corpus citation. Classified HOLD, same treatment v1 gave the analogous priced_qw_1x/2x chunk files.",None pending clarification.,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/p2a_singles2016/region_live_v1/fr_singles_pricing_p2a_xc/priced_xc_ghat_B_01200.parquet,outputs/p2a_singles2016/region_live_v1/fr_singles_pricing_p2a_xc/priced_xc_ghat_B_01200.parquet,UNTRACKED,parquet,596925,bdd340729040f73bc4f76dc99c2886736553d1773fc3a40a407152f758e1534f,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"NEW since v1 (v1 cutoff 2026-08-24 14:19:18+02:00): entire cache directory C:\Users\hisham\MNL\EUROMOD-STORAGE\outputs\p2a_singles2016\region_live_v1\fr_singles_pricing_p2a_xc was created after the v1 cutoff (dir birth ~14:48 local, all 32 files written 14:48-15:56 local) to serve the u6dxc_dry / u6dxc4x / u6dxc4xb cross-check attempts. Not yet a PUBLISHED pin in m08_u6_pins_v2.py. Live U6-D cross-check pricing-cache evidence, no reference-corpus citation. Classified HOLD, same treatment v1 gave the analogous priced_qw_1x/2x chunk files.",None pending clarification.,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/p2a_singles2016/region_live_v1/fr_singles_pricing_p2a_xc/priced_xc_ghat_B_01400.parquet,outputs/p2a_singles2016/region_live_v1/fr_singles_pricing_p2a_xc/priced_xc_ghat_B_01400.parquet,UNTRACKED,parquet,483102,a6ec008c9dae6430bab3ccbb1a413b8ef9e0585ceaf67b1b94b209f922fc76a2,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"NEW since v1 (v1 cutoff 2026-08-24 14:19:18+02:00): entire cache directory C:\Users\hisham\MNL\EUROMOD-STORAGE\outputs\p2a_singles2016\region_live_v1\fr_singles_pricing_p2a_xc was created after the v1 cutoff (dir birth ~14:48 local, all 32 files written 14:48-15:56 local) to serve the u6dxc_dry / u6dxc4x / u6dxc4xb cross-check attempts. Not yet a PUBLISHED pin in m08_u6_pins_v2.py. Live U6-D cross-check pricing-cache evidence, no reference-corpus citation. Classified HOLD, same treatment v1 gave the analogous priced_qw_1x/2x chunk files.",None pending clarification.,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/p2a_singles2016/region_live_v1/fr_singles_pricing_p2a_xc/priced_xc_ghat_empty_00000.parquet,outputs/p2a_singles2016/region_live_v1/fr_singles_pricing_p2a_xc/priced_xc_ghat_empty_00000.parquet,UNTRACKED,parquet,612575,f9211a433829c7e52c046e697460af8700254fd69586a4303ae2ed154ebc2add,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"NEW since v1 (v1 cutoff 2026-08-24 14:19:18+02:00): entire cache directory C:\Users\hisham\MNL\EUROMOD-STORAGE\outputs\p2a_singles2016\region_live_v1\fr_singles_pricing_p2a_xc was created after the v1 cutoff (dir birth ~14:48 local, all 32 files written 14:48-15:56 local) to serve the u6dxc_dry / u6dxc4x / u6dxc4xb cross-check attempts. Not yet a PUBLISHED pin in m08_u6_pins_v2.py. Live U6-D cross-check pricing-cache evidence, no reference-corpus citation. Classified HOLD, same treatment v1 gave the analogous priced_qw_1x/2x chunk files.",None pending clarification.,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/p2a_singles2016/region_live_v1/fr_singles_pricing_p2a_xc/priced_xc_ghat_empty_00200.parquet,outputs/p2a_singles2016/region_live_v1/fr_singles_pricing_p2a_xc/priced_xc_ghat_empty_00200.parquet,UNTRACKED,parquet,616837,25e6be168f4750c44a21b0a0737ad230cf4742a2e2c707044d9b40531d14f5f6,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"NEW since v1 (v1 cutoff 2026-08-24 14:19:18+02:00): entire cache directory C:\Users\hisham\MNL\EUROMOD-STORAGE\outputs\p2a_singles2016\region_live_v1\fr_singles_pricing_p2a_xc was created after the v1 cutoff (dir birth ~14:48 local, all 32 files written 14:48-15:56 local) to serve the u6dxc_dry / u6dxc4x / u6dxc4xb cross-check attempts. Not yet a PUBLISHED pin in m08_u6_pins_v2.py. Live U6-D cross-check pricing-cache evidence, no reference-corpus citation. Classified HOLD, same treatment v1 gave the analogous priced_qw_1x/2x chunk files.",None pending clarification.,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/p2a_singles2016/region_live_v1/fr_singles_pricing_p2a_xc/priced_xc_ghat_empty_00400.parquet,outputs/p2a_singles2016/region_live_v1/fr_singles_pricing_p2a_xc/priced_xc_ghat_empty_00400.parquet,UNTRACKED,parquet,593727,93bf9767e3b80ae046af897aaac4b9adad37c902f91e07cbeb1ad559ed83f54a,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"NEW since v1 (v1 cutoff 2026-08-24 14:19:18+02:00): entire cache directory C:\Users\hisham\MNL\EUROMOD-STORAGE\outputs\p2a_singles2016\region_live_v1\fr_singles_pricing_p2a_xc was created after the v1 cutoff (dir birth ~14:48 local, all 32 files written 14:48-15:56 local) to serve the u6dxc_dry / u6dxc4x / u6dxc4xb cross-check attempts. Not yet a PUBLISHED pin in m08_u6_pins_v2.py. Live U6-D cross-check pricing-cache evidence, no reference-corpus citation. Classified HOLD, same treatment v1 gave the analogous priced_qw_1x/2x chunk files.",None pending clarification.,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/p2a_singles2016/region_live_v1/fr_singles_pricing_p2a_xc/priced_xc_ghat_empty_00600.parquet,outputs/p2a_singles2016/region_live_v1/fr_singles_pricing_p2a_xc/priced_xc_ghat_empty_00600.parquet,UNTRACKED,parquet,630847,e3f7d9a8cf44f74fa95b03d10cd10fd853dc54be050abd71bdf3a64b9b57e3ff,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"NEW since v1 (v1 cutoff 2026-08-24 14:19:18+02:00): entire cache directory C:\Users\hisham\MNL\EUROMOD-STORAGE\outputs\p2a_singles2016\region_live_v1\fr_singles_pricing_p2a_xc was created after the v1 cutoff (dir birth ~14:48 local, all 32 files written 14:48-15:56 local) to serve the u6dxc_dry / u6dxc4x / u6dxc4xb cross-check attempts. Not yet a PUBLISHED pin in m08_u6_pins_v2.py. Live U6-D cross-check pricing-cache evidence, no reference-corpus citation. Classified HOLD, same treatment v1 gave the analogous priced_qw_1x/2x chunk files.",None pending clarification.,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/p2a_singles2016/region_live_v1/fr_singles_pricing_p2a_xc/priced_xc_ghat_empty_00800.parquet,outputs/p2a_singles2016/region_live_v1/fr_singles_pricing_p2a_xc/priced_xc_ghat_empty_00800.parquet,UNTRACKED,parquet,603910,7f4e0fdd6418f6aa43fbb6ca196b918a0bac79419e9f7884a033f81e9a1d9fae,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"NEW since v1 (v1 cutoff 2026-08-24 14:19:18+02:00): entire cache directory C:\Users\hisham\MNL\EUROMOD-STORAGE\outputs\p2a_singles2016\region_live_v1\fr_singles_pricing_p2a_xc was created after the v1 cutoff (dir birth ~14:48 local, all 32 files written 14:48-15:56 local) to serve the u6dxc_dry / u6dxc4x / u6dxc4xb cross-check attempts. Not yet a PUBLISHED pin in m08_u6_pins_v2.py. Live U6-D cross-check pricing-cache evidence, no reference-corpus citation. Classified HOLD, same treatment v1 gave the analogous priced_qw_1x/2x chunk files.",None pending clarification.,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/p2a_singles2016/region_live_v1/fr_singles_pricing_p2a_xc/priced_xc_ghat_empty_01000.parquet,outputs/p2a_singles2016/region_live_v1/fr_singles_pricing_p2a_xc/priced_xc_ghat_empty_01000.parquet,UNTRACKED,parquet,599508,0ee44ae17f275689344fcdf7b9aa02dad6d1b5484bdc714bf721bc3edd964e8d,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"NEW since v1 (v1 cutoff 2026-08-24 14:19:18+02:00): entire cache directory C:\Users\hisham\MNL\EUROMOD-STORAGE\outputs\p2a_singles2016\region_live_v1\fr_singles_pricing_p2a_xc was created after the v1 cutoff (dir birth ~14:48 local, all 32 files written 14:48-15:56 local) to serve the u6dxc_dry / u6dxc4x / u6dxc4xb cross-check attempts. Not yet a PUBLISHED pin in m08_u6_pins_v2.py. Live U6-D cross-check pricing-cache evidence, no reference-corpus citation. Classified HOLD, same treatment v1 gave the analogous priced_qw_1x/2x chunk files.",None pending clarification.,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/p2a_singles2016/region_live_v1/fr_singles_pricing_p2a_xc/priced_xc_ghat_empty_01200.parquet,outputs/p2a_singles2016/region_live_v1/fr_singles_pricing_p2a_xc/priced_xc_ghat_empty_01200.parquet,UNTRACKED,parquet,597515,3bcaf598c9c38664715ba817b9ec9bb5aa407d1f424c96eb0eb857426e43a663,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"NEW since v1 (v1 cutoff 2026-08-24 14:19:18+02:00): entire cache directory C:\Users\hisham\MNL\EUROMOD-STORAGE\outputs\p2a_singles2016\region_live_v1\fr_singles_pricing_p2a_xc was created after the v1 cutoff (dir birth ~14:48 local, all 32 files written 14:48-15:56 local) to serve the u6dxc_dry / u6dxc4x / u6dxc4xb cross-check attempts. Not yet a PUBLISHED pin in m08_u6_pins_v2.py. Live U6-D cross-check pricing-cache evidence, no reference-corpus citation. Classified HOLD, same treatment v1 gave the analogous priced_qw_1x/2x chunk files.",None pending clarification.,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/p2a_singles2016/region_live_v1/fr_singles_pricing_p2a_xc/priced_xc_ghat_empty_01400.parquet,outputs/p2a_singles2016/region_live_v1/fr_singles_pricing_p2a_xc/priced_xc_ghat_empty_01400.parquet,UNTRACKED,parquet,483834,85ed52ca39929c74e62de17e0c3eeca19f45c07a56c25bd25ac1d71db2486d5e,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"NEW since v1 (v1 cutoff 2026-08-24 14:19:18+02:00): entire cache directory C:\Users\hisham\MNL\EUROMOD-STORAGE\outputs\p2a_singles2016\region_live_v1\fr_singles_pricing_p2a_xc was created after the v1 cutoff (dir birth ~14:48 local, all 32 files written 14:48-15:56 local) to serve the u6dxc_dry / u6dxc4x / u6dxc4xb cross-check attempts. Not yet a PUBLISHED pin in m08_u6_pins_v2.py. Live U6-D cross-check pricing-cache evidence, no reference-corpus citation. Classified HOLD, same treatment v1 gave the analogous priced_qw_1x/2x chunk files.",None pending clarification.,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/Data/external/cpi.xlsx,Data/external/cpi.xlsx,TRACKED,xlsx,11833,4e51a6b8497d99a3b954eaa0c18de2be2da608ae8e411d8cb086f9e2e59bb7f5,clean,45d7f880f325939a0a644719e5909c58ffe612f4,False,False,False,False,False,False,False,,,HOLD,"GOVERNANCE-DIRECTIVE OVERRIDE (R-124.3, 'LISTED-ONLY all-HOLD'): mission directive requires ALL files under any directory literally named processed/interim/external/pilot/inspecting beneath a Data/ or data/ root in MNL or Job_Market_paper to be classified HOLD, listed-only, regardless of mechanical-scan result. Only Data/external exists among the five names in either repo (no processed/interim/pilot/inspecting directory found in MNL or Job_Market_paper). File content is UNCHANGED since v1 (git status clean, tracked, hash re-verified to match v1's recorded sha256 for a spot-checked sample); this row exists ONLY to record the disposition override, not a content delta. v1 had classified this file CANONICAL_CURRENT (v1 reason: 'Tracked, git-clean codebase/documentation file ... presumed live repository material. NOT independently confirmed by an explicit pin/manifest/contract/manuscript citation'). That v1 classification is SUPERSEDED for this delta pass by the R-124.3 directive; see delta summary governance-gap note.",None pending clarification.,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/Data/external/cpi_hicp_fr_harmonisation.csv,Data/external/cpi_hicp_fr_harmonisation.csv,TRACKED,csv,893,6632fb1b5df737dd0fe396da4950180d9299ad944f718bf5d1c04b60f4bd904a,clean,45d7f880f325939a0a644719e5909c58ffe612f4,False,False,False,False,False,False,False,,,HOLD,"GOVERNANCE-DIRECTIVE OVERRIDE (R-124.3, 'LISTED-ONLY all-HOLD'): mission directive requires ALL files under any directory literally named processed/interim/external/pilot/inspecting beneath a Data/ or data/ root in MNL or Job_Market_paper to be classified HOLD, listed-only, regardless of mechanical-scan result. Only Data/external exists among the five names in either repo (no processed/interim/pilot/inspecting directory found in MNL or Job_Market_paper). File content is UNCHANGED since v1 (git status clean, tracked, hash re-verified to match v1's recorded sha256 for a spot-checked sample); this row exists ONLY to record the disposition override, not a content delta. v1 had classified this file CANONICAL_CURRENT (v1 reason: 'Tracked, git-clean codebase/documentation file ... presumed live repository material. NOT independently confirmed by an explicit pin/manifest/contract/manuscript citation'). That v1 classification is SUPERSEDED for this delta pass by the R-124.3 directive; see delta summary governance-gap note.",None pending clarification.,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/Data/external/cpi_hicp_fr_harmonisation_TEMPLATE.csv,Data/external/cpi_hicp_fr_harmonisation_TEMPLATE.csv,TRACKED,csv,481,b3bbfc81a4519a6ab64d53f94c5044652124232004c8503c3ba0f6970e2da413,clean,45d7f880f325939a0a644719e5909c58ffe612f4,False,False,False,False,False,False,False,,,HOLD,"GOVERNANCE-DIRECTIVE OVERRIDE (R-124.3, 'LISTED-ONLY all-HOLD'): mission directive requires ALL files under any directory literally named processed/interim/external/pilot/inspecting beneath a Data/ or data/ root in MNL or Job_Market_paper to be classified HOLD, listed-only, regardless of mechanical-scan result. Only Data/external exists among the five names in either repo (no processed/interim/pilot/inspecting directory found in MNL or Job_Market_paper). File content is UNCHANGED since v1 (git status clean, tracked, hash re-verified to match v1's recorded sha256 for a spot-checked sample); this row exists ONLY to record the disposition override, not a content delta. v1 had classified this file CANONICAL_CURRENT (v1 reason: 'Tracked, git-clean codebase/documentation file ... presumed live repository material. NOT independently confirmed by an explicit pin/manifest/contract/manuscript citation'). That v1 classification is SUPERSEDED for this delta pass by the R-124.3 directive; see delta summary governance-gap note.",None pending clarification.,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/Data/external/fr_drgn1_to_nuts2_crosswalk.csv,Data/external/fr_drgn1_to_nuts2_crosswalk.csv,TRACKED,csv,768,c17a814c17b7069e2d033a2a5af0a211c0cf90d805260b0b393fa5dd1df7ed76,clean,45d7f880f325939a0a644719e5909c58ffe612f4,False,False,False,False,False,False,False,,,HOLD,"GOVERNANCE-DIRECTIVE OVERRIDE (R-124.3, 'LISTED-ONLY all-HOLD'): mission directive requires ALL files under any directory literally named processed/interim/external/pilot/inspecting beneath a Data/ or data/ root in MNL or Job_Market_paper to be classified HOLD, listed-only, regardless of mechanical-scan result. Only Data/external exists among the five names in either repo (no processed/interim/pilot/inspecting directory found in MNL or Job_Market_paper). File content is UNCHANGED since v1 (git status clean, tracked, hash re-verified to match v1's recorded sha256 for a spot-checked sample); this row exists ONLY to record the disposition override, not a content delta. v1 had classified this file CANONICAL_CURRENT (v1 reason: 'Tracked, git-clean codebase/documentation file ... presumed live repository material. NOT independently confirmed by an explicit pin/manifest/contract/manuscript citation'). That v1 classification is SUPERSEDED for this delta pass by the R-124.3 directive; see delta summary governance-gap note.",None pending clarification.,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/Data/external/FR_gsur.xlsx,Data/external/FR_gsur.xlsx,TRACKED,xlsx,1077164,d951677bc4a6f8a64de874d1eac0261c67deaf014574b43fdf96ef666af05b06,clean,45d7f880f325939a0a644719e5909c58ffe612f4,False,False,False,False,False,False,False,,,HOLD,"GOVERNANCE-DIRECTIVE OVERRIDE (R-124.3, 'LISTED-ONLY all-HOLD'): mission directive requires ALL files under any directory literally named processed/interim/external/pilot/inspecting beneath a Data/ or data/ root in MNL or Job_Market_paper to be classified HOLD, listed-only, regardless of mechanical-scan result. Only Data/external exists among the five names in either repo (no processed/interim/pilot/inspecting directory found in MNL or Job_Market_paper). File content is UNCHANGED since v1 (git status clean, tracked, hash re-verified to match v1's recorded sha256 for a spot-checked sample); this row exists ONLY to record the disposition override, not a content delta. v1 had classified this file CANONICAL_CURRENT (v1 reason: 'Tracked, git-clean codebase/documentation file ... presumed live repository material. NOT independently confirmed by an explicit pin/manifest/contract/manuscript citation'). That v1 classification is SUPERSEDED for this delta pass by the R-124.3 directive; see delta summary governance-gap note.",None pending clarification.,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/Data/external/FR_gsur_full.csv,Data/external/FR_gsur_full.csv,TRACKED,csv,4837605,191631ad25094fce2439e254df4639815e02a6383954edc088b43aca97562287,clean,45d7f880f325939a0a644719e5909c58ffe612f4,False,False,False,False,False,False,False,,,HOLD,"GOVERNANCE-DIRECTIVE OVERRIDE (R-124.3, 'LISTED-ONLY all-HOLD'): mission directive requires ALL files under any directory literally named processed/interim/external/pilot/inspecting beneath a Data/ or data/ root in MNL or Job_Market_paper to be classified HOLD, listed-only, regardless of mechanical-scan result. Only Data/external exists among the five names in either repo (no processed/interim/pilot/inspecting directory found in MNL or Job_Market_paper). File content is UNCHANGED since v1 (git status clean, tracked, hash re-verified to match v1's recorded sha256 for a spot-checked sample); this row exists ONLY to record the disposition override, not a content delta. v1 had classified this file CANONICAL_CURRENT (v1 reason: 'Tracked, git-clean codebase/documentation file ... presumed live repository material. NOT independently confirmed by an explicit pin/manifest/contract/manuscript citation'). That v1 classification is SUPERSEDED for this delta pass by the R-124.3 directive; see delta summary governance-gap note.",None pending clarification.,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/Data/external/FR_gsur_full.parquet,Data/external/FR_gsur_full.parquet,TRACKED,parquet,100997,a7ca6378c6919db4c25655110f538a389519bdc881cafa48fc314ff149a87c2e,clean,45d7f880f325939a0a644719e5909c58ffe612f4,False,False,False,False,False,False,False,,,HOLD,"GOVERNANCE-DIRECTIVE OVERRIDE (R-124.3, 'LISTED-ONLY all-HOLD'): mission directive requires ALL files under any directory literally named processed/interim/external/pilot/inspecting beneath a Data/ or data/ root in MNL or Job_Market_paper to be classified HOLD, listed-only, regardless of mechanical-scan result. Only Data/external exists among the five names in either repo (no processed/interim/pilot/inspecting directory found in MNL or Job_Market_paper). File content is UNCHANGED since v1 (git status clean, tracked, hash re-verified to match v1's recorded sha256 for a spot-checked sample); this row exists ONLY to record the disposition override, not a content delta. v1 had classified this file CANONICAL_CURRENT (v1 reason: 'Tracked, git-clean codebase/documentation file ... presumed live repository material. NOT independently confirmed by an explicit pin/manifest/contract/manuscript citation'). That v1 classification is SUPERSEDED for this delta pass by the R-124.3 directive; see delta summary governance-gap note.",None pending clarification.,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/Data/external/FR_gsur_ruro.csv,Data/external/FR_gsur_ruro.csv,TRACKED,csv,145799,1d30fb818d9c8ea7b87c88d0c44481ffa625af53611cfc09cf7699cba80f9584,clean,45d7f880f325939a0a644719e5909c58ffe612f4,False,False,False,False,False,False,False,,,HOLD,"GOVERNANCE-DIRECTIVE OVERRIDE (R-124.3, 'LISTED-ONLY all-HOLD'): mission directive requires ALL files under any directory literally named processed/interim/external/pilot/inspecting beneath a Data/ or data/ root in MNL or Job_Market_paper to be classified HOLD, listed-only, regardless of mechanical-scan result. Only Data/external exists among the five names in either repo (no processed/interim/pilot/inspecting directory found in MNL or Job_Market_paper). File content is UNCHANGED since v1 (git status clean, tracked, hash re-verified to match v1's recorded sha256 for a spot-checked sample); this row exists ONLY to record the disposition override, not a content delta. v1 had classified this file CANONICAL_CURRENT (v1 reason: 'Tracked, git-clean codebase/documentation file ... presumed live repository material. NOT independently confirmed by an explicit pin/manifest/contract/manuscript citation'). That v1 classification is SUPERSEDED for this delta pass by the R-124.3 directive; see delta summary governance-gap note.",None pending clarification.,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/Data/external/FR_gsur_ruro.parquet,Data/external/FR_gsur_ruro.parquet,TRACKED,parquet,11688,70e94e2df57ab1ad4c1656db0bda0da56f9f52b86e002540e26f80e4f5119a50,clean,45d7f880f325939a0a644719e5909c58ffe612f4,False,False,False,False,False,False,False,,,HOLD,"GOVERNANCE-DIRECTIVE OVERRIDE (R-124.3, 'LISTED-ONLY all-HOLD'): mission directive requires ALL files under any directory literally named processed/interim/external/pilot/inspecting beneath a Data/ or data/ root in MNL or Job_Market_paper to be classified HOLD, listed-only, regardless of mechanical-scan result. Only Data/external exists among the five names in either repo (no processed/interim/pilot/inspecting directory found in MNL or Job_Market_paper). File content is UNCHANGED since v1 (git status clean, tracked, hash re-verified to match v1's recorded sha256 for a spot-checked sample); this row exists ONLY to record the disposition override, not a content delta. v1 had classified this file CANONICAL_CURRENT (v1 reason: 'Tracked, git-clean codebase/documentation file ... presumed live repository material. NOT independently confirmed by an explicit pin/manifest/contract/manuscript citation'). That v1 classification is SUPERSEDED for this delta pass by the R-124.3 directive; see delta summary governance-gap note.",None pending clarification.,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/Data/external/FR_gsur_ruro_v2_stageA.parquet,Data/external/FR_gsur_ruro_v2_stageA.parquet,TRACKED,parquet,7444,19ac53143fb404f3de44f4e2abc3313b0946eda835261496720bc511358c24ef,clean,45d7f880f325939a0a644719e5909c58ffe612f4,False,False,False,False,False,False,False,,,HOLD,"GOVERNANCE-DIRECTIVE OVERRIDE (R-124.3, 'LISTED-ONLY all-HOLD'): mission directive requires ALL files under any directory literally named processed/interim/external/pilot/inspecting beneath a Data/ or data/ root in MNL or Job_Market_paper to be classified HOLD, listed-only, regardless of mechanical-scan result. Only Data/external exists among the five names in either repo (no processed/interim/pilot/inspecting directory found in MNL or Job_Market_paper). File content is UNCHANGED since v1 (git status clean, tracked, hash re-verified to match v1's recorded sha256 for a spot-checked sample); this row exists ONLY to record the disposition override, not a content delta. v1 had classified this file CANONICAL_CURRENT (v1 reason: 'Tracked, git-clean codebase/documentation file ... presumed live repository material. NOT independently confirmed by an explicit pin/manifest/contract/manuscript citation'). That v1 classification is SUPERSEDED for this delta pass by the R-124.3 directive; see delta summary governance-gap note.",None pending clarification.,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/Data/external/FR_gsur_ruro_v2_stageA_y2014.parquet,Data/external/FR_gsur_ruro_v2_stageA_y2014.parquet,TRACKED,parquet,7441,740ef6c7e57e355fb517262202be03bfc947589ac68024f971f620e3d2557e68,clean,45d7f880f325939a0a644719e5909c58ffe612f4,False,False,False,False,False,False,False,,,HOLD,"GOVERNANCE-DIRECTIVE OVERRIDE (R-124.3, 'LISTED-ONLY all-HOLD'): mission directive requires ALL files under any directory literally named processed/interim/external/pilot/inspecting beneath a Data/ or data/ root in MNL or Job_Market_paper to be classified HOLD, listed-only, regardless of mechanical-scan result. Only Data/external exists among the five names in either repo (no processed/interim/pilot/inspecting directory found in MNL or Job_Market_paper). File content is UNCHANGED since v1 (git status clean, tracked, hash re-verified to match v1's recorded sha256 for a spot-checked sample); this row exists ONLY to record the disposition override, not a content delta. v1 had classified this file CANONICAL_CURRENT (v1 reason: 'Tracked, git-clean codebase/documentation file ... presumed live repository material. NOT independently confirmed by an explicit pin/manifest/contract/manuscript citation'). That v1 classification is SUPERSEDED for this delta pass by the R-124.3 directive; see delta summary governance-gap note.",None pending clarification.,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/Data/external/FR_gsur_ruro_v2_stageA_y2014__sidecar.json,Data/external/FR_gsur_ruro_v2_stageA_y2014__sidecar.json,TRACKED,json,659,f7ec4a7296a4ab899d017298c9a7e0dff6daa2267b43d3a78b66748e6f36d84f,clean,45d7f880f325939a0a644719e5909c58ffe612f4,False,False,False,False,False,False,False,,,HOLD,"GOVERNANCE-DIRECTIVE OVERRIDE (R-124.3, 'LISTED-ONLY all-HOLD'): mission directive requires ALL files under any directory literally named processed/interim/external/pilot/inspecting beneath a Data/ or data/ root in MNL or Job_Market_paper to be classified HOLD, listed-only, regardless of mechanical-scan result. Only Data/external exists among the five names in either repo (no processed/interim/pilot/inspecting directory found in MNL or Job_Market_paper). File content is UNCHANGED since v1 (git status clean, tracked, hash re-verified to match v1's recorded sha256 for a spot-checked sample); this row exists ONLY to record the disposition override, not a content delta. v1 had classified this file CANONICAL_CURRENT (v1 reason: 'Tracked, git-clean codebase/documentation file ... presumed live repository material. NOT independently confirmed by an explicit pin/manifest/contract/manuscript citation'). That v1 classification is SUPERSEDED for this delta pass by the R-124.3 directive; see delta summary governance-gap note.",None pending clarification.,N/A (HOLD)
